cgi_id,lon_gz,lat_gz
106901,93350.8506134,62055.5998003
76807,106655.354409,59335.8593854
83834,88979.8564845,60133.8783864
46718,85908.2229862,63475.763437
86316,102505.868018,61895.3202991
90355,32210.3525658,22539.1225884
97221,49989.0066355,8155.03716494
111695,35686.2250695,29288.727947
85618,37173.1541784,30710.7385194
45289,51458.1539251,19956.0476761
105459,35708.9384312,24453.2400935
95744,40923.1694482,22413.529593
96110,40596.2325036,23195.231114
103018,38778.1733977,25259.0392025
102006,32761.4281756,30156.9805977
24731,35985.4322623,27291.0790828
1443,42685.4021571,13726.2706774
98686,38247.5923178,23585.2902129
103148,35773.737884,26472.936505
114692,37602.6003318,29075.0542179
88272,39828.625262,24212.3530729
96111,40505.973307,25418.5715942
29219,45247.1434637,41529.3565806
78401,46091.6022993,40744.9651893
62308,46053.6353315,42171.7558648
101250,30410.6472109,56790.9813096
76315,45447.0019474,40857.1709896
119257,48558.3981262,37497.7207074
69520,49424.2911059,39206.9971909
116963,44652.8574266,38780.1951186
85313,46502.508608,41803.4103301
117370,46502.508608,41803.4103301
88720,46502.508608,41803.4103301
40991,46502.508608,41803.4103301
78370,45832.3123624,41224.3220785
99160,45470.5492112,41520.7677132
69545,45470.5492112,41520.7677132
89598,45470.5492112,41520.7677132
76679,45470.5492112,41520.7677132
52973,49844.4715285,38797.6281983
108179,49207.0480529,38814.5726015
105487,45211.3192265,40273.0756701
86802,49844.4715285,38797.6281983
66244,49844.4715285,38797.6281983
97511,49844.4715285,38797.6281983
96395,46365.7685931,54541.7525763
12642,47574.4259192,42348.6487584
103046,45047.7677058,57816.9903472
59998,45447.0019474,40857.1709896
100578,45680.6131958,42071.5978877
108028,45405.649863,39426.6275018
116288,60472.9074898,30720.4277034
96191,45083.2229689,40180.972061
117114,44931.571218,39662.3393817
61158,48741.831577,37640.8505254
87745,48741.831577,37640.8505254
61596,49165.0302029,38849.9705369
20827,49538.0838722,38041.7384405
112205,47542.7912734,38487.9520576
67609,49134.2984101,38502.0859722
89595,49424.2911059,39206.9971909
91616,49424.2911059,39206.9971909
18169,48471.2856167,37638.3037594
112602,45211.3192265,40273.0756701
76317,43489.7269624,38417.6308498
102195,48741.831577,37640.8505254
109529,48471.2856167,37638.3037594
90467,48471.2856167,37638.3037594
83338,45211.3192265,40273.0756701
99974,46350.856511,41294.7477857
111226,46350.856511,41294.7477857
78209,45141.6169362,40739.3711232
118695,43769.4742018,39050.5229936
39000,42593.6415636,38535.5108838
93759,70448.2079404,32457.4720745
72166,70851.8706869,35532.2020592
44090,70851.8706869,35532.2020592
105179,69055.409242,35379.2323746
84764,74150.8177308,31790.6820595
114269,74150.8177308,31790.6820595
89404,74380.3492938,32443.4530041
78065,74380.3492938,32443.4530041
5922,72677.8424726,35793.8823436
108432,72732.357072,35924.3362908
8285,77169.2766036,33999.6601771
62968,72677.8424726,35793.8823436
48989,71915.770413,30869.6966283
12926,71915.770413,30869.6966283
79005,73425.2294928,32739.1722998
21234,73425.2294928,32739.1722998
114460,87763.8551666,41810.7151929
24277,70755.6400816,32646.1731873
91443,70755.6400816,32646.1731873
83370,72568.9037935,35877.4981269
79691,69844.6096414,32275.0551762
8286,77169.2766036,33999.6601771
99648,75371.3299418,32349.3958994
112662,74150.8177308,31790.6820595
24284,70149.982193,32751.7799008
71090,72324.6660514,30806.942195
79898,71838.9124008,30821.8566744
87655,87861.32823,38426.5274477
109079,75973.8003842,35500.6961736
69592,71905.5341129,30533.9120942
101712,71905.5341129,30533.9120942
84363,74107.7377833,32900.6377297
17193,72181.0165033,35939.170484
44983,69731.8159054,34182.5363386
78066,70121.074097,33006.9799795
115366,53500.1485924,35094.7637307
61397,72324.6660514,30806.942195
77588,102500.334283,61890.6607953
99432,72825.6242772,35613.1606787
98765,75802.4587915,32426.4721361
673,77116.4667394,34947.0907302
83418,85704.0810482,39934.9161271
77909,85704.0810482,39934.9161271
44766,73863.8903848,31346.1059057
96676,74380.3492938,32443.4530041
24302,71769.0957436,34582.727833
114928,73197.7748629,31298.7632029
84230,85993.0500636,40607.700101
116805,76202.443246,32232.9872418
65557,70078.2736509,31969.5903905
107237,70401.1998634,34544.1638653
106790,71460.7551304,33995.2201932
41684,71436.1550414,31186.9352821
82662,73417.0518171,32143.1697524
5177,45272.2402879,27076.0143851
108005,44209.5273324,27072.4979127
96866,43365.0940697,27120.2071103
114530,43976.8423563,28696.2373522
84761,45081.4397955,26601.9778337
109071,43991.0944909,28480.8998744
112134,44900.2352567,27197.416217
82241,43408.7567342,26936.6992884
103265,46067.453559,27886.7843716
62732,45127.7105757,28041.8328023
8689,44453.3974966,27971.2164154
48894,43205.4418751,29756.4478084
62733,43998.3703704,28485.7830694
100932,53500.1485924,35094.7637307
119245,45587.8950209,26566.8160869
108920,44251.4295849,30367.1250515
108026,45819.452025,27915.2834016
94198,44492.8485891,28073.1816476
109448,44492.8485891,28073.1816476
111240,44492.8485891,28073.1816476
8688,32655.0283675,25002.2903622
87202,45531.4429076,29112.0117651
110996,51263.0874325,30191.8145444
81671,44690.1626964,26893.6238307
5436,44690.1626964,26893.6238307
97187,45191.2599392,27695.1714417
77632,44923.7809823,27905.3246514
101827,44603.0192687,27924.8722718
109477,45191.2599392,27695.1714417
74657,43976.8423563,28696.2373522
8084,62806.4512399,28298.3257557
28228,44339.5226276,31501.6127351
118627,44404.59308,28666.7397844
61528,44262.7802859,28121.6429008
98198,44008.6801629,26704.4648359
102969,43980.9542291,28330.6707552
62734,44288.0803929,28477.2753662
111209,44806.96286,27658.1438534
111208,44806.9626677,27663.6828173
95931,45841.982492,28348.457974
111249,45841.982492,28348.457974
90493,45127.7065763,28157.0432506
115658,45841.982492,28348.457974
97139,45155.4281263,26657.1257074
62978,43669.4613226,27035.2796448
62979,43703.2800772,27020.9197364
53279,35658.6076957,27787.6348696
114202,35658.6076957,27787.6348696
100770,35446.4666241,28028.8740184
55229,35251.7639212,27784.9212589
31406,36143.1306841,27798.8627943
102696,35795.9365738,27607.2327468
112812,35208.7145075,28015.2894678
115956,35208.7145075,28015.2894678
117798,35497.7149795,27781.8989537
119494,35208.7145075,28015.2894678
89869,70357.347932,-7054.28564463
72101,69236.4215965,-12818.3960389
117032,69313.0245752,-5423.78519707
34925,73207.4352703,-10818.400179
107963,70771.4713746,-10107.963512
99172,70771.4713746,-10107.963512
119402,66334.0417256,-8248.98013691
90235,65085.8971047,-9875.6400803
85186,66795.3501272,-9628.39295604
114573,71404.7716715,-9433.65024298
102460,69604.3187929,-12690.5495148
77502,69486.23995,-6141.42290798
60242,66855.6060386,-6616.56285709
74528,69871.7223769,-10729.4288904
67294,70354.4976258,-13509.3978934
73639,66422.1553805,-7708.26937939
54951,72242.1113527,-11785.5771887
56606,34843.8577416,28865.6277253
116634,70849.2701608,-7639.70587502
107983,65671.414411,-20217.2771012
119377,70998.162976,-16208.301072
114039,78993.9040519,-24432.7373643
71489,72642.2077996,-24061.6474497
100315,67845.9009706,-22382.7873782
110011,76219.5636397,-18135.0079283
98637,72588.957115,-25176.1522113
92720,77008.0315829,-29660.6270377
96064,52148.4272245,32601.2398951
117719,54306.2464749,32326.0468827
78825,54306.2464749,32326.0468827
110307,50863.3442769,32290.5926044
110308,50863.3442769,32290.5926044
105125,52425.2187388,32767.9692022
116095,52425.2187388,32767.9692022
106168,52425.2187388,32767.9692022
97143,53196.7676226,33336.9898275
19698,53196.7676226,33336.9898275
43617,54732.9262986,33624.6808154
98781,54874.3808934,32679.9066975
111402,53468.3845636,32009.0787281
99783,52335.9899299,31878.0807829
52513,51353.1972637,32271.2519719
61241,52843.5448463,32637.5401717
68065,52216.0758088,32253.4757596
53663,42699.8466715,31586.1241964
116327,52265.2421165,32941.475286
103156,49839.537095,30385.2650447
113321,52264.2498897,29051.1272476
104985,54948.2326275,30765.7311085
99149,51608.4383182,30342.8971183
90329,48929.6104413,30690.788239
46954,52607.6014103,30707.4762573
43616,48250.4784139,21833.1533084
94197,55113.2177194,30967.551363
46952,52600.4799869,29205.3004765
74046,52600.4799869,29205.3004765
87069,52591.6666602,29207.7268321
95028,52562.5732405,28897.2876703
88651,52562.5732405,28897.2876703
78801,52902.8030324,28965.2795139
96489,52902.8030324,28965.2795139
97155,52677.3627683,28539.6111055
98314,52677.3627683,28539.6111055
105846,49839.6396207,30383.9358188
118623,48672.3690573,31200.0580421
109212,48824.0163473,31847.194683
79189,51710.9279531,30052.780859
117526,51517.2642359,29400.053821
72076,54077.1997877,29513.9667677
117382,51608.4383182,30342.8971183
114967,51608.4383182,30342.8971183
109203,53745.1842812,28987.358752
103712,52353.5194768,28766.312211
79976,50684.0683072,30468.0539612
101678,51949.7621257,28416.8632259
100464,54029.9948541,31367.2463704
88373,53531.9948023,29908.7814087
44736,53204.0850156,29193.8536396
114348,50815.2639092,29841.2038243
107012,52164.9269381,29634.5909219
97216,53204.0850156,29193.8536396
112584,53617.0673729,29490.1398618
110338,52406.7903122,29300.3335598
79300,52406.7903122,29300.3335598
117908,51279.5021977,29672.2798056
47608,51279.5021977,29672.2798056
25801,74088.3136443,31547.3342439
82851,52612.8071833,28351.2073025
106821,52671.1252777,31095.2815049
102676,51006.9076845,29639.8201258
6578,53790.2692499,29161.3374141
105348,51918.9250031,31103.2230651
96100,37351.1373941,40252.3759469
91253,39546.2503286,40232.9071691
51845,32199.4332908,41877.8484732
110658,38949.7560711,42053.3883848
110225,37720.058617,40402.3795809
118141,37720.058617,40402.3795809
113307,38980.3309281,41017.8610843
114842,36551.7513713,41560.9192956
79473,38456.8592697,41192.0299998
86765,38456.8592697,41192.0299998
110300,51946.8788247,22912.2371759
112173,39073.8109451,40480.4744389
117260,38422.0297558,40802.0442919
70928,39645.6218143,41203.4553216
90405,38891.3842542,40856.9006856
89392,38356.4160726,41572.9877754
109850,36796.7233615,40240.6193502
88041,37112.3598665,40256.5148262
107899,39474.4586456,41845.7656329
29097,31321.4567309,34004.7979499
109752,38694.643766,40272.853036
39391,36253.5874643,40073.7855645
84039,39402.7372979,41432.4711158
17868,34394.36409,23488.0727041
63313,39402.7372979,41432.4711158
72708,39402.7372979,41432.4711158
116687,38050.0432601,40389.4900074
90951,37227.0822509,41833.0444422
113160,37227.0822509,41833.0444422
119500,38911.8539394,41612.4404459
79474,38911.8539394,41612.4404459
19260,38911.8539394,41612.4404459
94979,38911.8539394,41612.4404459
94885,38670.0143308,41262.0818745
112596,39803.4775994,40130.1973136
40693,37661.253098,51699.57877
57956,37895.5726982,32508.4627987
58902,39073.8109451,40480.4744389
54340,59406.9788233,34788.0459066
90662,39704.0783104,39960.5833357
101505,38670.0143308,41262.0818745
92071,38501.9740799,40506.3614704
68445,38911.8539394,41612.4404459
107204,38911.8539394,41612.4404459
21024,38334.9441268,40168.280196
112480,38911.8539394,41612.4404459
87460,38911.8539394,41612.4404459
53312,39499.0938106,40691.4756713
66383,39674.3313963,40762.5889233
90420,39674.3313963,40762.5889233
73584,39474.4586456,41845.7656329
103021,39381.9243334,41709.3938431
13405,39405.09482,41418.2942536
109951,39405.09482,41418.2942536
66382,39437.5909234,41127.8707554
69135,36404.2397618,39862.3815522
55334,36652.2326048,40084.2436888
99346,39750.1643476,40818.0713928
31489,38345.1776234,40584.8228231
30883,38345.1776234,40584.8228231
78595,36546.6417027,41148.7033326
69168,37216.8750579,40658.7715587
94222,38060.2825636,40638.7559259
99270,37781.5296245,40884.3447052
61420,27290.1372778,56998.7498638
82313,61334.7149388,32036.4327348
118430,61334.7149388,32036.4327348
31737,52866.5978955,26873.0576755
111516,41650.1461875,40509.1074137
116638,41069.0723564,40932.6807603
102664,40253.3776328,39705.3556019
88302,40253.3776328,39705.3556019
23064,41304.7714978,41043.748566
112386,42531.514585,39237.3323635
45939,41129.5781745,39697.5658328
118864,41817.1810629,40705.3912133
94143,41817.1810629,40705.3912133
46941,41430.804974,41515.822587
96563,41430.804974,41515.822587
89283,40728.8335275,41125.0202182
117006,40712.4497959,40750.5661896
114855,40322.8144541,40982.1718254
89815,40984.0691981,39351.7563528
106998,41575.3523758,40040.4194945
83911,41703.4168691,41047.5599336
89969,41661.4267455,40284.2392801
70623,40497.1186677,41371.7743705
90471,34212.4581743,32479.5827876
116084,41773.147578,39762.6056216
109539,41285.3558729,39445.1797603
9446,48043.9405153,8270.19299144
94428,41503.6311049,39624.9093918
119037,41703.8423695,40598.682804
69240,41703.8423695,40598.682804
100511,41703.8423695,40598.682804
89915,41703.8423695,40598.682804
101085,41703.8423695,40598.682804
97427,41703.8423695,40598.682804
52480,41703.8423695,40598.682804
83805,41703.8423695,40598.682804
1286,48250.4784139,21833.1533084
54883,41703.8423695,40598.682804
96096,41661.4267455,40284.2392801
61167,41672.6996509,40279.8219081
116625,64616.9853333,27502.1557791
107252,41703.8423695,40598.682804
109832,40282.0246091,41067.9758373
27881,40671.4595103,40706.2042998
102806,40728.8335275,41125.0202182
117713,33230.8374347,28634.3400834
111806,41401.1936112,41365.1265157
104144,41401.1936112,41365.1265157
80041,41264.3052621,40663.7260934
105889,40361.9468212,41409.27386
116579,40984.0691981,39351.7563528
87035,42215.456429,39559.4239606
52482,40430.6540805,40085.5455464
101939,41773.147578,39762.6056216
118790,26070.9047176,55002.6764069
119105,12910.9742026,64357.940448
68488,24589.832302,56090.3776366
71787,24589.832302,56090.3776366
100386,20833.9224885,57063.9610171
101217,23158.3236811,52319.914128
71788,23920.6668511,55338.474967
106300,23920.6668511,55338.474967
113916,15155.8125445,57776.8541112
78036,15807.7638769,67314.6405606
83089,35947.451692,32061.8531468
98382,20565.6886556,49498.5155022
4973,21692.8894375,51642.3666428
80412,22629.4500123,54599.1043466
111276,21041.0747405,58833.4705082
114788,20581.1239644,47672.8918302
29302,11876.4984065,59809.8492783
107396,14315.9973441,63542.1092622
87334,60334.4452176,34029.2353612
69591,69974.6113371,30615.5191114
82131,69974.6113371,30615.5191114
81731,60396.0301691,31228.8105006
104826,60396.0301691,31228.8105006
113201,60396.0301691,31228.8105006
16877,55893.209687,27439.0782425
111768,64248.1753603,33003.778909
108700,64248.1753603,33003.778909
117324,64248.1753603,33003.778909
100026,63417.1433127,30779.4214383
70866,81176.3412144,45486.0624194
102647,67933.4243084,30588.8705729
84172,65969.8895671,31346.4128477
70991,62919.0613505,31680.555082
22851,64825.0982862,34070.1818235
85385,59559.7379723,32927.140965
76239,59559.7379723,32927.140965
8853,59559.7379723,32927.140965
67333,67668.3288465,30036.6436819
87123,62091.9665874,34120.0102014
22226,61779.392048,34461.9355544
77767,68395.6162359,30326.8894524
101098,64747.8594751,30231.3635956
84815,62054.0950278,32798.3670084
100237,32959.1593878,31722.5338982
74261,45191.2130619,29045.5708314
96243,64651.0102845,30404.2822792
118865,37694.8766592,27786.8041259
95459,61899.3830718,34823.3336761
114651,48854.891118,28076.3057195
118761,67775.7235255,30149.1053376
79471,61988.5209539,32428.2839362
10484,59743.2032644,32153.0183674
93494,60460.5352235,32872.8540067
73556,62706.9743859,30363.1297999
96908,64825.0982862,34070.1818235
70400,61230.7002202,31977.7031683
21848,42145.4815198,30166.2522065
63872,61403.2924875,34449.2894429
101685,60132.6101315,32598.8277611
101684,60132.6101315,32598.8277611
71360,60807.8328317,35987.284756
102093,61403.2924875,34449.2894429
70399,61896.341996,30911.6027282
58068,61754.9333556,30532.564483
40621,61005.3279249,35498.3252043
536,60807.8328317,35987.284756
35365,68214.2355297,30092.923136
118807,65550.1998532,32380.5775912
99329,65536.3033146,34160.7836412
90291,61461.6872624,34984.4248568
63209,64850.8682214,32699.9844304
94377,62892.2701846,32948.0588306
88291,61468.9738095,34682.0063367
25069,64780.2382467,33320.9266256
77560,64780.2382467,33320.9266256
98022,64780.2382467,33320.9266256
67868,60548.6479555,33440.1517908
89124,60548.6479555,33440.1517908
112056,61469.8961255,34682.0074657
57303,62069.4019718,34670.555611
47273,60132.6101315,32598.8277611
27977,65083.3461995,34087.1148419
82339,67672.3254531,30039.4180563
36178,66522.7763162,31072.6893652
77428,62076.6111509,33644.7482849
44466,60807.8328317,35987.284756
86924,38616.13832,58161.3953865
111919,60041.5857669,33247.3290323
25020,50784.8185792,-8280.19995157
100740,54732.9262986,33624.6808154
64572,70460.1029274,73575.4327195
60744,73300.853623,73080.4033665
114376,60432.4752095,64787.8876727
102084,66055.7085462,68468.6552842
116953,68978.1340142,76871.5178376
97569,59848.8027535,63314.6949726
116707,65316.1730474,69706.3731566
